UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,WEAPON13,DRUG13,LIQUOR13,WEAPON14,DRUG14,LIQUOR14,WEAPON15,DRUG15,LIQUOR15,FILTER13,FILTER14,FILTER15,FID,Longitude,Latitude
190567001,CUNY City College,The City College of New York,160 CONVENT AVE,NEW YORK,NY,10031,1,"Public, 4-year or above",7643,8135,15778,1,9,2,0,7,0,2,12,2,1,1,1,2196,-73.9501201877346,40.8193890452636
190682001,CUNY School of Law,Main Campus,TWO COURT SQUARE,LONG ISLAND CITY,NY,111014356,1,"Public, 4-year or above",128,233,361,0,0,0,0,0,0,0,0,0,1,1,1,2197,-73.9436075034344,40.7466414222755
190691001,CUNY York College,YORK COLLEGE,94-20 Guy R. Brewer Blvd,Jamaica,NY,11451,1,"Public, 4-year or above",2941,5570,8511,0,0,0,0,1,0,0,0,0,1,1,1,2198,-73.7954286851299,40.7022179384787
190707001,CVPH Medical Center School of Radiologic Technology,Main Campus,75 BEEKMAN ST,PLATTSBURGH,NY,12901,5,"Private nonprofit, 2-year",5,19,24,1,6,1,1,3,2,3,2,2,1,1,1,2199,-73.4667017269016,44.7001281457687
190716001,D'Youville College,D'Youville College Campus,320 PORTER AVE,BUFFALO,NY,142011084,2,"Private nonprofit, 4-year or above",849,2060,2909,0,1,0,0,4,0,1,0,0,1,1,1,2200,-78.8905506907929,42.9022416317655
190725001,Daemen College,Main Campus,4380 Main Street,AMHERST,NY,142263592,2,"Private nonprofit, 4-year or above",723,2044,2767,0,1,0,0,0,0,0,0,1,1,1,1,2201,-78.78876910143,42.9637694315414
190752001,Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,Main Campus,802 Hicksville Rd.,Far Rockaway,NY,11691,2,"Private nonprofit, 4-year or above",34,0,34,NA,NA,NA,0,0,0,0,0,0,0,1,1,2202,-73.7438623326512,40.6002264820905
190761001,Dominican College of Blauvelt,Main Campus,470 Western Highway,Orangeburg,NY,109621210,2,"Private nonprofit, 4-year or above",689,1372,2061,0,0,0,0,0,0,0,2,0,1,1,1,2203,-73.9521550380415,41.0516423772463
190840001,Dutchess Community College,Main Campus,53 PENDELL RD,POUGHKEEPSIE,NY,126013415,4,"Public, 2-year",4406,5140,9546,0,2,0,0,1,0,0,2,1,1,1,1,2204,-73.9051691601622,41.7222967585505
190956001,Belanger School of Nursing,The Belanger School of Nursing,650 McClellan St,SCHENECTADY,NY,12304,5,"Private nonprofit, 2-year",17,110,127,0,0,0,0,0,0,1,0,0,1,1,1,2205,-73.9169542104768,42.8055581044903
190974001,Elmira Business Institute,Elmira Business Institute,303 North Main Street,ELMIRA,NY,14901,6,"Private for-profit, 2-year",78,249,327,0,0,0,0,0,0,0,0,0,1,1,1,2206,-76.8085205130731,42.09026190597
190983001,Elmira College,Main Campus,One Park Place,Elmira,NY,14901,2,"Private nonprofit, 4-year or above",415,961,1376,0,0,0,0,0,0,0,0,0,1,1,1,2207,-76.8128902105675,42.0960525422344
191083001,Erie Community College,Main Campus,121 ELLICOTT ST,BUFFALO,NY,14203,4,"Public, 2-year",5963,6059,12022,0,0,0,0,4,0,0,1,0,1,1,1,2208,-78.8731157305162,42.8820853020163
191126001,Fashion Institute of Technology,Fashion Institute of Technology,227 West 27th Street,New York,NY,100015992,1,"Public, 4-year or above",1455,8110,9565,0,0,0,0,0,0,0,0,0,1,1,1,2209,-73.9949314248725,40.7471191810179
191199001,Finger Lakes Community College,Finger Lakes Community College,3325 Marvin Sands Dr.,CANANDAIGUA,NY,144248395,4,"Public, 2-year",2923,3832,6755,1,10,8,3,28,92,1,3,31,1,1,1,2210,-77.2432213399917,42.8684061081297
191205001,Five Towns College,Main Campus,305 N SERVICE RD,DIX HILLS,NY,117465871,3,"Private for-profit, 4-year or above",447,206,653,0,2,0,0,0,0,0,2,0,1,1,1,2211,-73.3676114739603,40.7908218372355
191241001,Fordham University,Main Campus,441 E FORDHAM RD,BRONX,NY,10458,2,"Private nonprofit, 4-year or above",6227,9059,15286,0,0,0,0,0,0,0,0,0,1,1,1,2212,-73.8893294102007,40.8606795900334
191287001,The International Culinary Center,The International Culinary Center,462 BROADWAY,NEW YORK,NY,100132618,9,"Private for-profit, less-than 2-year",216,254,470,0,0,0,0,0,0,0,0,0,1,1,1,2213,-74.0005061916593,40.7209152786106
191302001,Fulton-Montgomery Community College,Main Campus,2805 ST HWY 67,JOHNSTOWN,NY,120953790,4,"Public, 2-year",1066,1485,2551,0,3,1,0,3,0,0,0,0,1,1,1,2214,-74.2953837855656,42.9816491352483
191311001,Gemological Institute of America-New York,New York Education Center,50 W47st 8th FLOOR,NEW YORK,NY,100360601,8,"Private nonprofit, less-than 2-year",48,131,179,0,0,0,0,0,0,0,0,0,1,1,1,2215,-73.9854374001292,40.7594045997473
191320001,The General Theological Seminary,Main Campus,440 W. 21st Street,NEW YORK,NY,10011,2,"Private nonprofit, 4-year or above",22,24,46,0,0,0,0,0,0,0,0,0,1,1,1,2216,-74.0032609662079,40.745592786139
191339001,Genesee Community College,Genesee Community College,One College Road,BATAVIA,NY,14020,4,"Public, 2-year",2385,4122,6507,0,6,1,0,1,0,1,2,0,1,1,1,2217,-78.1418493617976,43.0161642352602
191409001,Gloria Francis School of Make-Up Artistry,Main Campus,2 Nelson Avenue,Hicksville,NY,118013873,9,"Private for-profit, less-than 2-year",1,55,56,NA,NA,NA,0,0,0,0,0,0,0,1,1,2218,-73.5267054014819,40.7643125765282
191515001,Hamilton College,Main Campus,198 COLLEGE HILL RD,CLINTON,NY,13323,2,"Private nonprofit, 4-year or above",915,962,1877,0,1,0,0,0,0,0,0,0,1,1,1,2219,-75.4023377261728,43.0501554025569
191533001,Hartwick College,Main Campus,One Hartwick Drive,ONEONTA,NY,138204020,2,"Private nonprofit, 4-year or above",557,836,1393,0,0,0,0,1,0,0,0,0,1,1,1,2220,-75.0713802295344,42.4593342408521
191597001,Helene Fuld College of Nursing,Main Campus,24 East 120th Street,New York,NY,10035,2,"Private nonprofit, 4-year or above",56,403,459,0,0,0,0,0,0,0,0,0,1,1,1,2221,-73.9438542724396,40.8028322043063
191612001,Herkimer County Community College,Herkimer College State University of New York,100 RESERVOIR RD,HERKIMER,NY,133501598,4,"Public, 2-year",1242,1777,3019,0,23,44,0,16,61,0,22,46,1,1,1,2222,-75.0014413720665,43.0335142566934
191621001,Hilbert College,Main Campus,5200 S PARK AVE,HAMBURG,NY,140751597,2,"Private nonprofit, 4-year or above",419,527,946,0,0,0,0,0,0,0,0,0,1,1,1,2223,-78.8246026672465,42.7541664658819
191630001,Hobart William Smith Colleges,Main Campus,300 Pulteney Street,GENEVA,NY,14456,2,"Private nonprofit, 4-year or above",1189,1162,2351,0,2,2,0,3,1,0,4,0,1,1,1,2224,-76.9854391232792,42.859818029139
183257001,Granite State College,"Granite State College, Concord Campus",25 Hall Street,CONCORD,NH,03301,1,"Public, 4-year or above",644,1535,2179,0,0,0,0,2,0,0,0,0,1,1,1,2225,-71.5278272992345,43.1928266641423
181428001,University of Nebraska Medical Center,Main Campus,984230 NEBRASKA MEDICAL CTR,OMAHA,NE,681984230,1,"Public, 4-year or above",1364,2426,3790,0,0,0,0,0,0,0,0,0,1,1,1,2226,-95.9767729996262,41.2554209996803
187994001,New Mexico State University-Alamogordo,NMSU Alamogordo,2400 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,4,"Public, 2-year",664,1184,1848,0,2,0,0,0,0,0,0,0,1,1,1,2227,-105.926218609801,32.9193245812176
192484001,Long Island Beauty School-Hempstead,Main Campus,173A FULTON AVE,HEMPSTEAD,NY,115503704,9,"Private for-profit, less-than 2-year",1,128,129,0,0,0,0,0,0,0,0,0,1,1,1,2228,-73.6295448855508,40.7075014499689
191649001,Hofstra University,Main Campus,1000 Hempstead Turnpike,HEMPSTEAD,NY,115491170,2,"Private nonprofit, 4-year or above",4653,6161,10814,0,2,0,0,2,0,0,0,1,1,1,1,2229,-73.5998771124011,40.7154208678846
191676001,Houghton College,Main Campus,1 WILLARD AVE,HOUGHTON,NY,14744,2,"Private nonprofit, 4-year or above",394,690,1084,0,1,0,0,0,0,0,0,0,1,1,1,2230,-78.1570555515487,42.4254946589012
191719001,Hudson Valley Community College,Main Campus,80 VANDENBURGH AVE,TROY,NY,12180,4,"Public, 2-year",6240,5556,11796,0,0,0,1,0,1,1,2,0,1,1,1,2231,-73.6877791494143,42.6957765103353
191728001,Hunter Business School,Main Campus,3601 HEMPSTEAD TPK,LEVITTOWN,NY,117561375,6,"Private for-profit, 2-year",157,736,893,0,0,0,0,0,0,0,0,0,1,1,1,2232,-73.5037235257855,40.7256514781122
191834001,Institute of Audio Research,Main Campus,64 UNIVERSITY PL,NEW YORK,NY,10003,9,"Private for-profit, less-than 2-year",310,41,351,0,0,0,0,0,0,0,0,0,1,1,1,2233,-73.9935557178969,40.7330777985153
191931001,Iona College,Main Campus,715 NORTH AVE,NEW ROCHELLE,NY,108011890,2,"Private nonprofit, 4-year or above",1912,2065,3977,0,0,0,0,0,0,0,1,0,1,1,1,2234,-73.7884353266942,40.9255128625852
191940001,Isabella Graham Hart School of Practical Nursing,Main Campus,100 Kings Highway South,ROCHESTER,NY,14617,8,"Private nonprofit, less-than 2-year",8,49,57,0,0,0,0,0,0,0,0,0,1,1,1,2235,-77.5771047923426,43.2012780380542
191959001,Island Drafting and Technical Institute,Main Campus,128 BROADWAY RTE 110,AMITYVILLE,NY,117012704,6,"Private for-profit, 2-year",106,6,112,0,0,0,0,0,0,0,0,0,1,1,1,2236,-73.4165460860501,40.6757057749486
191968001,Ithaca College,Main Campus,953 Danby Rd,Ithaca,NY,148507002,2,"Private nonprofit, 4-year or above",2806,3963,6769,0,5,2,4,19,2,4,12,0,1,1,1,2237,-76.501446454825,42.4205212135398
191986001,Jamestown Community College,Jamestown Campus,525 FALCONER ST,JAMESTOWN,NY,14702,4,"Public, 2-year",2054,2772,4826,0,2,0,0,0,0,0,1,0,1,1,1,2238,-79.2181417895316,42.1130019727408
192004001,Jamestown Business College,Main Campus,7 FAIRMOUNT AVE,JAMESTOWN,NY,147010429,3,"Private for-profit, 4-year or above",76,220,296,0,0,0,0,0,0,0,0,0,1,1,1,2239,-79.2495527309137,42.0956186758458
183275001,Thomas More College of Liberal Arts,Thomas More College of Liberal Arts,6 Manchester Street,Merrimack,NH,03054,2,"Private nonprofit, 4-year or above",42,45,87,0,0,0,0,0,0,0,0,0,1,1,1,2240,-71.4857166628438,42.8055899200189
188003001,New Mexico State University-Carlsbad,NMSU Carlsbad,1500 UNIVERSITY DR,CARLSBAD,NM,88220,4,"Public, 2-year",729,1202,1931,0,0,0,0,0,0,0,0,0,1,1,1,2241,-104.263774006603,32.4424589887114
188021001,New Mexico State University-Grants,Grants Campus,1500 N. Third Street,GRANTS,NM,87020,4,"Public, 2-year",276,548,824,0,0,0,0,0,0,0,0,0,1,1,1,2242,-107.843401729119,35.1649559928878
183488001,Eastwick College-Hackensack,Eastwick College,250 Moore Street,Hackensack,NJ,07601,6,"Private for-profit, 2-year",56,282,338,0,0,0,0,0,0,0,0,0,1,1,1,2243,-74.0407595585052,40.8861239417503
188030001,New Mexico State University-Main Campus,Main Campus,2850 Weddell Street,LAS CRUCES,NM,880038001,1,"Public, 4-year or above",7146,8344,15490,3,103,101,0,60,95,3,57,109,1,1,1,2244,-106.753375916611,32.2823425406135
188049001,University of New Mexico-Valencia County Campus,University of New Mexico - Valencia Campus,280 LA ENTRADA,LOS LUNAS,NM,87031,4,"Public, 2-year",839,1407,2246,0,0,0,0,0,0,0,0,0,1,1,1,2245,-106.758845658663,34.808778104814
183655001,Atlantic Cape Community College,Main Campus,5100 BLACK HORSE PIKE,MAYS LANDING,NJ,083302699,4,"Public, 2-year",2543,3818,6361,0,0,0,0,1,0,0,0,0,1,1,1,2246,-74.6809334731734,39.4647112308705
188058001,Northern New Mexico College,Main Campus,921 PASEO DE ONATE,ESPANOLA,NM,87532,1,"Public, 4-year or above",372,551,923,0,0,0,0,0,0,0,0,0,1,1,1,2247,-106.086490001386,36.0034901221702
183725001,Fortis Institute-Wayne,Fortis Institute,201 Willowbrook Blvd,Wayne,NJ,07470,9,"Private for-profit, less-than 2-year",192,331,523,0,0,0,0,0,0,0,0,0,1,1,1,2248,-74.2552028103552,40.8866067188922
181446001,Nebraska Wesleyan University,Main Campus,5000 ST PAUL AVE,LINCOLN,NE,685042794,2,"Private nonprofit, 4-year or above",768,1281,2049,0,0,0,0,0,3,0,0,1,1,1,1,2249,-96.6509559595481,40.8393215398682
188100001,San Juan College,San Juan College,4601 COLLEGE BLVD,FARMINGTON,NM,874024699,4,"Public, 2-year",2703,4551,7254,1,2,4,0,9,5,0,8,11,1,1,1,2250,-108.166303813416,36.7700012070031
183743001,Bergen Community College,Main Campus,400 PARAMUS RD,PARAMUS,NJ,076521595,4,"Public, 2-year",7340,7245,14585,1,1,0,0,0,0,0,1,0,1,1,1,2251,-74.0939624563786,40.9519546453327
183789001,Berkeley College-Woodland Park,Main Campus,44 RIFLE CAMP RD,Woodland Park,NJ,07424,3,"Private for-profit, 4-year or above",1051,2791,3842,0,0,0,0,0,0,0,0,0,1,1,1,2252,-74.1865210346346,40.900013533262
183804001,Beth Medrash Govoha,Main Campus,617 6TH ST,LAKEWOOD,NJ,087012754,2,"Private nonprofit, 4-year or above",6579,0,6579,0,0,0,0,0,0,0,0,0,1,1,1,2253,-74.2214146635249,40.0953933775279
183822001,Bloomfield College,Main Campus,467 FRANKLIN ST,BLOOMFIELD,NJ,070033494,2,"Private nonprofit, 4-year or above",719,1261,1980,0,0,0,1,2,0,0,0,0,1,1,1,2254,-74.196891555482,40.7948215679451
183859001,Brookdale Community College,Brookdale Community College,765 NEWMAN SPRINGS RD,LINCROFT,NJ,077381597,4,"Public, 2-year",6393,7442,13835,0,0,0,0,0,0,0,1,0,1,1,1,2255,-74.1300954486456,40.3317025988407
183877001,Rowan College at Burlington County,Pemberton Campus,601 Pemberton Browns Mills Road,Pemberton,NJ,080681599,4,"Public, 2-year",3778,4984,8762,0,0,0,0,2,0,0,1,0,1,1,1,2256,-74.6437174728982,39.9665503496733
183910001,Caldwell University,Main Campus,120 Bloomfield AVE,CALDWELL,NJ,070066195,2,"Private nonprofit, 4-year or above",552,1586,2138,0,2,0,0,1,0,0,3,0,1,1,1,2257,-74.2699194784636,40.8357002017996
183938001,Camden County College,Blackwood Campus,P.O. Box 200 College Dr,Blackwood,NJ,080120200,4,"Public, 2-year",4851,6412,11263,0,0,0,0,3,0,0,1,1,1,1,1,2258,-75.0481703623172,39.7843214756144
183974001,Centenary College,Hackettstown,400 JEFFERSON ST,HACKETTSTOWN,NJ,07840,2,"Private nonprofit, 4-year or above",838,1446,2284,0,2,0,0,5,0,0,1,0,1,1,1,2259,-74.8319862913292,40.8494342298257
183983001,Adult and Continuing Education-BCTS,Main Campus,190 Hackensack Ave and 11 Carol Court,Hackensack,NJ,07601,7,"Public, less-than 2-year",68,14,82,0,0,0,1,1,0,1,0,0,1,1,1,2260,-74.0336535001289,40.9041089999504
184047001,Branford Hall Career Institute-Parsippany,Anthem Institute - Parsippany,959 Route 46 East,Parsippany,NJ,07054,9,"Private for-profit, less-than 2-year",45,51,96,0,0,0,0,0,0,0,0,0,1,1,1,2261,-74.3795854714807,40.8623366154095
184056001,Lincoln Technical Institute-Edison,Main Campus,1697 OAK TREE RD,EDISON,NJ,088202896,9,"Private for-profit, less-than 2-year",118,309,427,0,0,0,0,0,0,0,0,0,1,1,1,2262,-74.345380863888,40.5725605605233
184092001,American Institute-Clifton,Additional Location,346 LEXINGTON AVE,CLIFTON,NJ,07011,6,"Private for-profit, 2-year",130,531,661,0,0,0,0,0,0,0,0,0,1,1,1,2263,-74.1304966506246,40.8733709400425
184180001,County College of Morris,Main Campus (Randolph),214 CENTER GROVE RD,RANDOLPH,NJ,078692086,4,"Public, 2-year",4026,4000,8026,0,0,0,0,1,0,0,1,0,1,1,1,2264,-74.5749418402983,40.8567203153647
184205001,Cumberland County College,Main Campus,3322 College Drive,Vineland,NJ,08360,4,"Public, 2-year",1319,2134,3453,0,0,0,0,0,0,0,0,0,1,1,1,2265,-75.054639207035,39.4386093053197
184278001,Divers Academy International,DIVERS ACADEMY INTERNATIONAL,"Lakeside Business Park, 1500 Liberty Place",Erial,NJ,08081,9,"Private for-profit, less-than 2-year",125,5,130,0,0,0,0,0,0,0,0,0,1,1,1,2266,-75.0003748984494,39.7479645901634
184348001,Drew University,Main Campus,36 MADISON AVE,MADISON,NJ,07940,2,"Private nonprofit, 4-year or above",849,1233,2082,0,4,0,0,12,0,0,3,0,1,1,1,2267,-74.4209490311519,40.7623119484604
184427001,Lincoln Technical Institute-South Plainfield,Main Campus,901 Hadley Road,South Plainfield,NJ,070802424,6,"Private for-profit, 2-year",310,3,313,0,0,0,0,0,0,0,0,0,1,1,1,2268,-74.4203851308003,40.5514785574856
184481001,Essex County College,Essex County College,303 UNIVERSITY AVE,NEWARK,NJ,071021798,4,"Public, 2-year",4534,6420,10954,2,0,1,2,2,1,0,2,0,1,1,1,2269,-74.1761558345086,40.7376012837898
184506001,Empire Beauty School-Union,"The Hair Design School - Union, NJ",1126 MORRIS AVE,UNION,NJ,07083,9,"Private for-profit, less-than 2-year",11,96,107,0,0,0,0,0,0,0,0,0,1,1,1,2270,-74.2380713719484,40.6847302927987
184603001,Fairleigh Dickinson University-Metropolitan Campus,Metropolitan,1000 RIVER RD,TEANECK,NJ,07666,2,"Private nonprofit, 4-year or above",3709,4943,8652,0,3,0,0,11,0,0,7,0,1,1,1,2271,-74.0280712809184,40.8976346961049
184612001,Felician University,Main Campus,262 South Main St,Lodi,NJ,07644,2,"Private nonprofit, 4-year or above",516,1441,1957,0,0,0,0,0,0,0,1,0,1,1,1,2272,-74.0933573116774,40.8657096925309
184694001,Fairleigh Dickinson University-College at Florham,Florham,285 MADISON AVE,MADISON,NJ,07940,2,"Private nonprofit, 4-year or above",1478,1916,3394,1,7,1,0,3,0,0,5,0,1,1,1,2273,-74.4397757261455,40.7735737230649
192509001,Long Island Business Institute,Flushing Campus,"136-18 39th Avenue, Fifth Floor",Flushing,NY,11354,6,"Private for-profit, 2-year",152,431,583,0,0,0,0,0,0,0,0,0,1,1,1,2274,-73.8297336794556,40.7602707992684
184746001,Hohokus School of Trade and Technical Sciences,Main Campus,634 MARKET STREET,PATERSON,NJ,07513,9,"Private for-profit, less-than 2-year",196,5,201,0,0,0,0,0,0,0,0,0,1,1,1,2275,-74.1523200328795,40.9094820854045
184773001,Georgian Court University,Main Campus,900 LAKEWOOD AVENUE,LAKEWOOD,NJ,087012697,2,"Private nonprofit, 4-year or above",509,1613,2122,0,0,0,0,0,0,0,1,0,1,1,1,2276,-74.226196460461,40.0977675785546
184782001,Rowan University,Main Campus,201 MULLICA HILL RD,GLASSBORO,NJ,08028,1,"Public, 4-year or above",8215,7940,16155,0,42,37,1,54,32,1,124,34,1,1,1,2277,-75.1162026542908,39.7076367500031
184791001,Rowan College at Gloucester County,Rowan College at Gloucester County,1400 TANYARD RD,SEWELL,NJ,08080,4,"Public, 2-year",3009,3827,6836,0,0,0,0,0,0,0,0,0,1,1,1,2278,-75.1288677553433,39.7801038627766
184816001,Empire Beauty School-Cherry Hill,"Empire Beauty School - Cherry Hill, NJ",2100 STATE HIGHWAY #38 PLAZA CHERRY HILL,CHERRY HILL,NJ,08002,9,"Private for-profit, less-than 2-year",14,68,82,0,0,0,0,0,0,0,0,0,1,1,1,2279,-75.0184900001771,39.9415799999909
184870001,Harris School of Business-Cherry Hill Campus,Harris School of Business - Cherry Hill,"ONE MALL DRIVE, SUITE 700",CHERRY HILL,NJ,08002,9,"Private for-profit, less-than 2-year",47,389,436,0,0,0,0,0,0,0,0,0,1,1,1,2280,-75.0257446650543,39.943469971737
184959001,Eastwick College-Ramsey,Main Campus,10 S FRANKLIN TPK,RAMSEY,NJ,07446,3,"Private for-profit, 4-year or above",143,567,710,0,0,0,0,0,0,0,0,0,1,1,1,2281,-74.1319521962693,41.0579212546504
184968001,Holy Name Medical Center School of Nursing,Main Campus,690 TEANECK RD,TEANECK,NJ,076664246,5,"Private nonprofit, 2-year",23,148,171,0,0,0,0,0,0,0,0,0,1,1,1,2282,-74.0094056017531,40.8811652479955
184995001,Hudson County Community College,Main Campus,25 JOURNAL SQ,JERSEY CITY,NJ,073064012,4,"Public, 2-year",3787,5264,9051,0,0,0,0,0,0,0,0,0,1,1,1,2283,-74.0644275269914,40.7310632279864
185129001,New Jersey City University,Main Campus,2039 KENNEDY BLVD,JERSEY CITY,NJ,07305,1,"Public, 4-year or above",3073,5164,8237,0,1,0,0,0,0,1,1,0,1,1,1,2284,-74.0860613763995,40.7090914486646
185174001,Joe Kubert School of Cartoon and Graphic Art,JOE KUBERT SCHOOL OF CARTOON AND GRAPHIC ART,37 MYRTLE AVE,DOVER,NJ,07801,6,"Private for-profit, 2-year",71,28,99,0,0,0,0,0,0,0,0,0,1,1,1,2285,-74.5526063024488,40.8870294168894
185262001,Kean University,Main Campus,1000 MORRIS AVE,UNION,NJ,070830411,1,"Public, 4-year or above",5199,8913,14112,0,38,9,0,11,31,9,9,34,1,1,1,2286,-74.2318033429175,40.6796157537219
181464001,University of Nebraska-Lincoln,Main Campus,14th and R St,Lincoln,NE,685880419,1,"Public, 4-year or above",13111,12149,25260,0,97,315,4,129,346,3,132,229,1,1,1,2287,-96.701102999929,40.8168899999884
181491001,Northeast Community College,Northeast Community College,801 E BENJAMIN AVENUE,NORFOLK,NE,687020469,4,"Public, 2-year",2706,2345,5051,0,0,4,1,1,5,0,0,1,1,1,1,2288,-97.3941452484179,42.0474581349348
181534001,Peru State College,Peru State College,600 Hoyt Street,Peru,NE,684210010,1,"Public, 4-year or above",972,1534,2506,0,0,0,1,0,0,0,3,1,1,1,1,2289,-95.7322727813262,40.4756464929905
181604001,College of Saint Mary,Main Campus,7000 Mercy Road,OMAHA,NE,681062377,2,"Private nonprofit, 4-year or above",19,982,1001,0,0,0,0,0,0,0,0,0,1,1,1,2290,-96.020933493579,41.2379295316332
181640001,Southeast Community College Area,Southeast Community College-Lincoln,8800 O Street,Lincoln,NE,685201299,4,"Public, 2-year",4405,4843,9248,0,0,0,0,0,0,0,0,2,1,1,1,2291,-96.5983888640799,40.8134561478922
181738001,Union College,Main Campus,3800 S 48TH,LINCOLN,NE,68506,2,"Private nonprofit, 4-year or above",341,562,903,0,0,0,0,0,0,0,0,0,1,1,1,2292,-96.6539872427276,40.7746225328502
181765001,Nebraska College of Technical Agriculture,Nebraska College of Technical Agriculture,404 East 7th,Curtis,NE,69025,4,"Public, 2-year",224,288,512,3,0,7,0,2,3,0,2,5,1,1,1,2293,-100.511191446054,40.6348965124295
181783001,Wayne State College,Main Campus,1111 MAIN ST,WAYNE,NE,68787,1,"Public, 4-year or above",1458,1973,3431,0,12,3,0,4,0,0,8,0,1,1,1,2294,-97.0177723158664,42.2402430720661
181792001,Regional West Medical Center School of Radiologic Technology,Main Campus,3700 AVE D,SCOTTSBLUFF,NE,69361,5,"Private nonprofit, 2-year",1,10,11,0,0,0,0,0,0,0,0,0,1,1,1,2295,-103.668371936151,41.8835362720499
181817001,Western Nebraska Community College,Main Campus,1601 E 27TH ST,SCOTTSBLUFF,NE,693611899,4,"Public, 2-year",592,942,1534,0,0,0,0,0,0,0,0,2,1,1,1,2296,-103.643501269925,41.8740825244678
